id,publication_id,edition_id,title,other_title,author_creator,corporate_creators,contributors,description_abstract,date_period,year,type,place_of_publishing,publisher,format,extent,other_physical_description,volume,number,isbn,call_number,language,general_note,subject_keywords,url_original_object
380138,411266,380138,Երևանի Ս. Անանիա առաքյալի անապատը կամ Զորավոր Ս. Աստվածածին եկեղեցին,Ереванская пустынь св. апостола Анании или церковь св. Богородицы Зоравор ; The hermitage of st. Ananias the apostle or Zoravor st. Astvatsatsin church of Yerevan,"Հարությունյան, Արսեն",ՀՀ գիտությունների ազգային ակադեմիա ; Հնագիտության և ազգագրության ինստիտուտ ; «Մատենադարան» Մեսրոպ Մաշտոցի անվան հին ձեռագրերի գիտահետազոտական կենտրոն,Խմբագիր՝ Գ. Տեր-Վարդանյան ; Գ.Գ. Սարգսյան,Երևան,2020,2020,Գիրք,Երևան,Զորավոր Ս. Աստվածածին եկեղեցի,pdf,354 էջ,"աղյուսակ, լուսանկարներ",,,978-9939-1-1172-8,AIII/9022,hy,,Հայոց եկեղեցու պատմություն,https://arar.sci.am/dlibra/publication/411266/edition/380138
361622,390944,361622,Երևան քաղաքի ուսանողության լեզվական վարքագիծը և միջմշակութային հաղորդակցումը,Language behavior and intercultural communication of students of Yerevan ; Языковое поведение и межкультурная коммуникация студентов города Ереван,"Անգելուշ, Լուսինե",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,"Աշխատանքում ներկայացված է Երևան քաղաքի բուհերում սովորող ուսանողների լեզվական վարքագիծը: Հետազոտության համար ընտրվել է Երևան քաղաքը, քանի որ այն, բացի Հայաստանի ամենախոշոր քաղաք և մայրաքաղաք լինելուց, նաև ամենամեծն է բնակչության թվով: Երևանում են կենտրոնացած մեծ թվով կրթական և մշակութային օջախներ, բուհեր, լեզվի կենտրոններ: Այստեղ են գալիս սովորելու ևաշխատելու նաև մարզերի բնակիչները: Այսպիսով, Երևանում հարցումների մասնակիցները ոչ միայն երևանաբնակներն են, այլև մարզերից եկածները; The processes of the globalizing world modernize the problems of linguistic behavior and importance of languages in sector of education. Linguistic behavior becomes one of the main ways of social behavior. The availability of information opens new perspectives, gives choices, creates competitive field, where it’s necessary to purchase new knowledge constantly. This situation directly affects the linguistic behavior of society, its manifestations, the goals and forms of learning languages. Происходящие в современном глобализирующемся мире процессы, формирование информационного общества актуализируют вопросы языкового поведения и значение языков в образовательной сфере. Языковое поведение становится одним из основных видов социального поведения. Доступность информации дает возможность выбора, создает новые перспективы, конкуренцию, и в этих условиях важно непрерывно получать новые знания.",2023,2023,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,5,,,,,,Միջմշակութային հաղորդակցում Լեզվամշակույթ լեզվական վարք ուսանողություն երկլեզվություն օտար լեզուներ,https://arar.sci.am/dlibra/publication/390944/edition/361622
376420,407281,376420,Երիտասարդ գիտնականների 16-րդ միջազգային գիտաժողով,"16-th international Conference of Young Scientists 20-22 november, 2019",,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Խմբ․ կազմ․ ՝ Աստղիկ Բաբաջանայան ; Սմբատ Հակոբյան ; Արսեն Բոբոխյան ; Քրիստինա Այվազյան,Երևան,2019,2019,Գիրք,Երևան,«Ասողիկ» հրատ․,pdf,90 էջ,,,,978-9939-9208-8-7,AII/105713 ; AII/105714,hy,,Հնադիտություն Ազգաբանություն Գիտաժողովի նյութեր,https://arar.sci.am/dlibra/publication/407281/edition/376420
376997,407732,376997,Երիտասարդ գիտնականների գիտաժողովի նյութեր,Материалы конференции молодых ученых,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Խմբ․՝ Պավել Ավետիսյան ; Լևոն Աբրահամյան ; Տորք Դալալյան ; Արսեն Բոբոխյան,Երևան,2007,2007,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,282 էջ,,3,,978-5-8080-0713-0,AII/93057,hy,,Հայ ազգագրություն Հնագիտություն,https://arar.sci.am/dlibra/publication/407732/edition/376997
376996,407731,376996,Երիտասարդ գիտնականների հանրապետական IX գիտաժողովի նյութեր,Материалы X республиканской научной конференции молодых ученых,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Խմբ.՝ Դ. Ա. Վարդումյան ; Լ. Հ. Աբրահամյան ; Գ. Հ. Շագոյան,Երևան,2006,2006,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,244 էջ,,1,,5-8080-0650-3,AII/91259,hy,,Հայ ազգագրություն Հնագիտություն,https://arar.sci.am/dlibra/publication/407731/edition/376996
370869,400749,370869,Երիտասարդ գիտնականների հանրապետական X գիտաժողովի նյութեր,Материалы X республиканской научной конференции молодых ученых,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,խմբ․՝ Դ․ Ա․ Վարդումյան ; Լ․ Հ․ Աբրահամյան ; Գ․ Հ․ Շագոյան,Երևան,2003,2003,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,161 էջ,,2,,5-8080-0519-1,AII/91259 ; AII/93056 ; AII/93057,hy ; ru,,Հայ ազգագրություն Հնագիտություն,https://arar.sci.am/dlibra/publication/400749/edition/370869
376393,407269,376393,"Երկեր, 1",Works ; Труды,"Լալայան, Երվանդ",,Պատ․ խմբ․՝ Գ․ Ս․ Վարդումյան,Երևան,1983,1983,Գիրք,Երևան,,pdf,456 էջ,նկար ; դիմանկար ; աղյուսակ,1,,,AII/69244 ; AII/69242 ; AII/69243 ; AII/69241,hy,,Հայ ազգագրություն Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/407269/edition/376393
376221,407121,376221,"Երկեր, 2",Works ; Труды,"Լալայան, Երվանդ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ․ խմբ․՝ Դ. Ս. Վարդումյան,Երևան,1988,1988,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ.,pdf,505 էջ,9 թ․ նկ. ; քարտեզ,2,,,AII/76969 ; AII/78353 ; AII/78354 ; AII/76482,hy,,Հայ ազգագրություն Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/407121/edition/376221
371153,401051,371153,"Երկեր, 3",Works ; Труды,"Լալայան, Երվանդ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Հատ․ կազմ․ ծանոթ․ և հրատ․՝ Ա․ Մ․ Նազինյան ; Դ․ Ս․ Վարդումյան ; Պատ․ խմբ․՝ Դ․ Ս․ Վարդումյան,Երևան,2004,2004,Գիրք,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,pdf,384 էջ,,3,,5-8080-0576-0,,hy,,Հայ բանահյուսություն Հայ ազգագրություն,https://arar.sci.am/dlibra/publication/401051/edition/371153
377011,407748,377011,"Երկեր, 4",Works ; Труды,"Լալայան, Երվանդ",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,Պատ․խմբ․՝ Ս․ Գ․ Հոբոսյան,Երևան,2021,2021,Գիրք,Երևան,ՀԱԻ հրատ.,pdf,694 էջ,,4,,978-9939-886-24-4,AII/108300,hy,,Հայ ազգագրություն Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/407748/edition/377011
381037,412280,381037,"Երկեր, հատոր 1",Сочинения,"Սրվանձտյանց, Գարեգին",ՀՍՍՀ ԳԱ Հնագիտիտության և ազգագրության ինստիտուտ,Հատորի խմբ․՝ Ս․ Բ․ Հարոթյունյան,Երևան,1978,1978,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ.,pdf,668 էջ,նկ․,1,,,,hy,,Հայ բանահյուսություն Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/412280/edition/381037
380401,411554,380401,"Երկեր, հատոր 2",Сочинения,"Սրվանձտյանց, Գարեգին",ՀՍՍՀ ԳԱ Հնագիտիտության և ազգագրության ինստիտուտ,Կազմ. և ծանոթագր.՝ Ա. Ս. Ղազինյան ; Խմբ.՝ Ս. Բ. Հարությունյան,Երևան,1982,1982,Գիրք,Երևան,ՀՍՍՀ ԳԱ հրատ.,pdf,564 էջ,,2,,,AII/68431,hy,,Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/411554/edition/380401
215384,235844,215384,"Երկու եկեղեցի, երկու համայնք. նորակառույց եկեղեցիների կրոնա-սոցիալական համատեքստը",,"Անտոնյան, Յուլիա",ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,,Հոդվածում ուսումասիրվում են Հայաստանում ժամանակակից եկեղեցաշինական գործընթացների մարդաբանությանը վերաբերող որոշ խնդիրներ: В статье исследуются некоторые вопросы антропологии современного церковного строительства в Армении. The article examines some questions of the anthropology of contemporary church construction in Armenia.,2018,2018,Հոդված,,ՀՀ ԳԱԱ Հնագիտության և ազգագրության ինստիտուտ,pdf,,,2,,978-9939-9178-2-5,,,,Religion եկեղեցի համայնք հիսունականներ կրոնականություն,https://arar.sci.am/dlibra/publication/235844/edition/215384
